Source,Target
p14835,u9703
p14836,t23236
p14836,t1300
p14836,t2352
p14836,t1126
p14836,t960
p14836,t526
p14836,u9704
p14837,t23293
p14837,t526
p14837,t2625
p14837,t4642
p14837,t101
p14837,t8025
p14837,t18820
p14837,t23446
p14837,u9704
p14838,t1126
p14838,t526
p14838,t1930
p14838,t23217
p14838,t23447
p14838,t18008
p14838,t23448
p14838,u9705
p14839,t526
p14839,t2183
p14839,t14313
p14839,t23449
p14839,t14577
p14839,u9706
p14840,t101
p14840,t2095
p14840,t521
p14840,t5665
p14840,t1462
p14840,t1
p14840,t1225
p14840,t526
p14840,t1232
p14840,t2359
p14840,t1547
p14840,t1548
p14840,t6358
p14840,t72
p14840,u9707
p14841,t526
p14841,t8385
p14841,t142
p14841,t103
p14841,t22
p14841,u9708
p14842,t2183
p14842,t101
p14842,t526
p14842,u9708
p14843,t526
p14843,t1
p14843,t23230
p14843,u9709
p14844,t526
p14844,t23219
p14844,t22222
p14844,t23269
p14844,u9710
p14845,t526
p14845,t23450
p14845,t23451
p14845,t3038
p14845,t124
p14845,t439
p14845,t22222
p14845,t23452
p14845,t515
p14845,t1145
p14845,t1296
p14845,t23453
p14845,t46
p14845,t1545
p14845,t840
p14845,t16
p14845,t23454
p14845,t42
p14845,u9711
p14846,t526
p14846,u9712
p14847,t526
p14847,t62
p14847,u9712
p14848,t2610
p14848,t526
p14848,t6956
p14848,u9713
p14849,t23358
p14849,t526
p14849,t10220
p14849,t167
p14849,u9713
p14850,t526
p14850,t2120
p14850,u9713
p14851,t526
p14851,t5239
p14851,t21942
p14851,t298
p14851,t9442
p14851,t9148
p14851,t2610
p14851,t22222
p14851,u9714
p14852,t23455
p14852,t2200
p14852,t3069
p14852,t101
p14852,t10546
p14852,t22742
p14852,t2673
p14852,t3598
p14852,t23007
p14852,t13283
p14852,u9715
p14853,t2625
p14853,t3038
p14853,t1032
p14853,t298
p14853,t16042
p14853,t101
p14853,t526
p14853,t5056
p14853,t23293
p14853,t42
p14853,u9715
p14854,t2183
p14854,t14387
p14854,t6259
p14854,t458
p14854,t1881
p14854,t2180
p14854,t526
p14854,u9715
p14855,t101
p14855,t526
p14855,t23219
p14855,t940
p14855,t282
p14855,t1358
p14855,t8195
p14855,t1617
p14855,t13647
p14855,t1338
p14855,t8466
p14855,t661
p14855,t886
p14855,t167
p14855,t4392
p14855,t1635
p14855,t20343
p14855,t1497
p14855,t1498
p14855,u9716
p14856,t23456
p14856,t2610
p14856,t16671
p14856,t5885
p14856,t14419
p14856,t23265
p14856,t23457
p14856,t2449
p14856,t11380
p14856,t13030
p14856,t1213
p14856,t8192
p14856,t961
p14856,t8344
p14856,t7754
p14856,t23458
p14856,t526
p14856,t23226
p14856,u9717
p14857,t23459
p14857,t526
p14857,t9445
p14857,t23460
p14857,u9717
p14858,t526
p14858,t178
p14858,t175
p14858,t15637
p14858,t101
p14858,t2998
p14858,u9718
p14859,t11732
p14859,t526
p14859,t389
p14859,t390
p14859,u9719
p14860,t1300
p14860,t526
p14860,t1365
p14860,t16
p14860,u9719
p14861,t526
p14861,t3316
p14861,u9719
p14862,t15112
p14862,t526
p14862,t23237
p14862,u9719
p14863,t3038
p14863,t23434
p14863,t390
p14863,t23293
p14863,t10220
p14863,t23271
p14863,t23461
p14863,t23331
p14863,t1300
p14863,t515
p14863,u9720
p14864,t2610
p14864,t16671
p14864,t5147
p14864,t23265
p14864,t23331
p14864,t14419
p14864,t23462
p14864,t23463
p14864,t23464
p14864,t23333
p14864,t23337
p14864,t23335
p14864,t23388
p14864,t15969
p14864,u9720
p14865,t526
p14865,t2365
p14865,t6305
p14865,t23465
p14865,t716
p14865,t144
p14865,u9721
p14866,t526
p14866,t2173
p14866,t3169
p14866,u9722
p14867,t23466
p14867,t526
p14867,t16176
p14867,t2173
p14867,t2834
p14867,t23339
p14867,t5207
p14867,u9723
p14868,t526
p14868,t379
p14868,u9724
p14869,t526
p14869,t23467
p14869,t17064
p14869,u9725
p14870,t2221
p14870,t526
p14870,t22222
p14870,t2089
p14870,t2378
p14870,t2224
p14870,u9726
p14871,t14910
p14871,t526
p14871,t23468
p14871,t2610
p14871,t4937
p14871,u9727
p14872,t4724
p14872,t7107
p14872,t2450
p14872,t2196
p14872,t526
p14872,u9728
p14873,t526
p14873,t2676
p14873,u9728
p14874,t526
p14874,t1039
p14874,t2625
p14874,u9729
p14875,t23469
p14875,t9442
p14875,u9729
p14876,t23236
p14876,t526
p14876,t2610
p14876,t14910
p14876,t23468
p14876,u9729
p14877,t526
p14877,t1583
p14877,t2610
p14877,t23470
p14877,u9730
p14878,t4976
p14878,t4099
p14878,t4101
p14878,t4975
p14878,t526
p14878,t19629
p14878,t598
p14878,t14138
p14878,u9731
p14879,t526
p14879,t23471
p14879,u9732
p14880,t4930
p14880,t526
p14880,t23472
p14880,t9106
p14880,u9733
p14881,t526
p14881,t2155
p14881,t2202
p14881,t23473
p14881,t2183
p14881,t9442
p14881,u9734
p14882,t2183
p14882,t2723
p14882,t526
p14882,u9735
p14883,t526
p14883,t1213
p14883,t23474
p14883,t840
p14883,t5553
p14883,t806
p14883,t416
p14883,t4068
p14883,u9735
p14884,t2920
p14884,t7
p14884,t2134
p14884,t2020
p14884,t301
p14884,t2903
p14884,t3695
p14884,t23475
p14884,t23476
p14884,t14737
p14884,t15443
p14884,t101
p14884,t2
p14884,t1
p14884,t357
p14884,t526
p14884,u9736
p14885,t572
p14885,t2625
p14885,u9737
p14886,t71
p14886,u9738
p14887,t526
p14887,t23364
p14887,t2610
p14887,u9739
p14888,t526
p14888,t3135
p14888,t23477
p14888,t2657
p14888,u9740
p14889,t526
p14889,t13166
p14889,t23478
p14889,t22222
p14889,u9740
p14890,t4987
p14890,t526
p14890,t2610
p14890,u9741
p14891,t526
p14891,t2610
p14891,t2600
p14891,t3038
p14891,t15112
p14891,t2952
p14891,t23333
p14891,t23479
p14891,u9741
p14892,t526
p14892,t57
p14892,t22222
p14892,t17461
p14892,t23480
p14892,t23481
p14892,t23482
p14892,u9741
p14893,t23219
p14893,t526
p14893,t101
p14893,t23483
p14893,t5056
p14893,u9741
p14894,t23228
p14894,t9442
p14894,t23227
p14894,t526
p14894,u9741
p14895,t2879
p14895,t526
p14895,t482
p14895,u9741
p14896,t8148
p14896,t16492
p14896,t101
p14896,t2
p14896,t35
p14896,t2880
p14896,t338
p14896,t337
p14896,t1
p14896,t357
p14896,t10604
p14896,t523
p14896,t2095
p14896,t214
p14896,t23484
p14896,t526
p14896,t14
p14896,t277
p14896,t15369
p14896,t3747
p14896,u9742
p14897,t526
p14897,t23266
p14897,t9533
p14897,t7173
p14897,t10512
p14897,t2624
p14897,u9742
p14898,t8167
p14898,t2
p14898,t961
p14898,t8125
p14898,t526
p14898,t23485
p14898,t458
p14898,u9743
p14899,t6987
p14899,t526
p14899,t35
p14899,t106
p14899,t1144
p14899,t654
p14899,u9744
p14900,t6350
p14900,t11815
p14900,t526
p14900,t9334
p14900,t764
p14900,t2359
p14900,u9745
p14901,t526
p14901,t23486
p14901,t9445
p14901,t23216
p14901,u9745
p14902,t23487
p14902,t653
p14902,t654
p14902,t526
p14902,u9745
p14903,t23488
p14903,t9442
p14903,t9979
p14903,t526
p14903,u9745
p14904,t526
p14904,t1642
p14904,t572
p14904,t2625
p14904,t2610
p14904,t21772
p14904,t2254
p14904,t4923
p14904,t23489
p14904,t137
p14904,t298
p14904,u9746
p14905,t526
p14905,t23237
p14905,t23490
p14905,u9746
p14906,t526
p14906,u9747
p14907,t2648
p14907,t1236
p14907,t526
p14907,t2625
p14907,u9747
p14908,t526
p14908,u9747
p14909,t2680
p14909,t2
p14909,t101
p14909,t337
p14909,t17293
p14909,t277
p14909,t521
p14909,t4204
p14909,t1689
p14909,t3214
p14909,t12
p14909,t15
p14909,t357
p14909,t523
p14909,t17294
p14909,t526
p14909,u9747
p14910,t1924
p14910,t9998
p14910,t526
p14910,t23491
p14910,u9747
p14911,t62
p14911,t1579
p14911,t23492
p14911,t23493
p14911,t23341
p14911,t526
p14911,t10220
p14911,t22222
p14911,t2669
p14911,t2671
p14911,u9747
p14912,t1648
p14912,t526
p14912,u9748
p14913,t526
p14913,t62
p14913,t127
p14913,t940
p14913,t23236
p14913,u9748
p14914,t526
p14914,t1794
p14914,u9748
p14915,t5147
p14915,t526
p14915,t23237
p14915,u9748
p14916,t526
p14916,t1039
p14916,t7101
p14916,t23491
p14916,u9749
p14917,t9445
p14917,t526
p14917,t23494
p14917,t8511
p14917,t23495
p14917,u9749
p14918,t2610
p14918,t4394
p14918,t2601
p14918,t3823
p14918,t23496
p14918,t1353
p14918,t11906
p14918,t23392
p14918,u9750
p14919,t61
p14919,t501
p14919,t101
p14919,t526
p14919,t12
p14919,u9750
p14920,t23497
p14920,t12303
p14920,t21731
p14920,t23498
p14920,t526
p14920,u9750
p14921,t526
p14921,t1066
p14921,u9751
p14922,t526
p14922,t18207
p14922,t62
p14922,u9751
p14923,t11
p14923,t1688
p14923,t8644
p14923,t83
p14923,t808
p14923,t307
p14923,t23499
p14923,t23500
p14923,t23501
p14923,u9751
p14924,t4511
p14924,t9658
p14924,t526
p14924,t2
p14924,t101
p14924,t1881
p14924,t2625
p14924,t1039
p14924,t106
p14924,t680
p14924,t14910
p14924,t2183
p14924,t5689
p14924,t307
p14924,t9188
p14924,t1041
p14924,t275
p14924,u9752
p14925,t526
p14925,t23219
p14925,t23434
p14925,t61
p14925,t2625
p14925,u9753
p14926,t23502
p14926,t526
p14926,t23503
p14926,t23504
p14926,t23505
p14926,t23506
p14926,u9753
p14927,t4107
p14927,t22
p14927,t4685
p14927,t2171
p14927,t526
p14927,t4062
p14927,t19577
p14927,t1794
p14927,t8652
p14927,t2482
p14927,t5147
p14927,t23229
p14927,t1438
p14927,t23491
p14927,t23375
p14927,u9753
p14928,t2183
p14928,t14828
p14928,t67
p14928,t526
p14928,u9754
p14929,t62
p14929,t526
p14929,t16551
p14929,t2100
p14929,t19622
p14929,u9755
p14930,t421
p14930,t3091
p14930,t6536
p14930,t6895
p14930,t3886
p14930,t2153
p14930,t1956
p14930,t21343
p14930,t23507
p14930,t23508
p14930,u9756
p14931,t526
p14931,t3169
p14931,t2610
p14931,u9757
p14932,t526
p14932,t4366
p14932,t2183
p14932,u9758
p14933,t2183
p14933,t12
p14933,t1881
p14933,t526
p14933,t17376
p14933,u9758
p14934,t5136
p14934,t526
p14934,t23509
p14934,t10455
p14934,t23510
p14934,t23511
p14934,t10453
p14934,t23512
p14934,u9759
p14935,t2931
p14935,t526
p14935,t1456
p14935,t2610
p14935,t1236
p14935,t23325
p14935,t19028
p14935,u9760
p14936,t9442
p14936,t23231
p14936,t526
p14936,t482
p14936,u9760
p14937,t23229
p14937,t22
p14937,t526
p14937,t23513
p14937,t11078
p14937,t23514
p14937,t23434
p14937,t23230
p14937,t23490
p14937,t23228
p14937,t23226
p14937,u9761
p14938,t526
p14938,t2359
p14938,t18221
p14938,u9761
p14939,t14007
p14939,t526
p14939,u9762
p14940,t526
p14940,t2194
p14940,t4553
p14940,t17064
p14940,t3594
p14940,t3595
p14940,u9763
p14941,t526
p14941,t23253
p14941,t2183
p14941,t23444
p14941,t1881
p14941,u9763
p14942,t526
p14942,t23237
p14942,t5316
p14942,t16728
p14942,t23242
p14942,u9764
p14943,t526
p14943,t23515
p14943,t14394
p14943,t8300
p14943,t23516
p14943,u9765
p14944,t526
p14944,t9442
p14944,t9445
p14944,t23517
p14944,u9766
p14945,t389
p14945,t2625
p14945,t23293
p14945,t526
p14945,t23518
p14945,u9767
p14946,t23519
p14946,t1041
p14946,t898
p14946,t4602
p14946,t2787
p14946,t526
p14946,t42
p14946,u9768
p14947,t2359
p14947,t2750
p14947,t23520
p14947,t2183
p14947,t101
p14947,t526
p14947,u9769
p14948,t526
p14948,t2269
p14948,t42
p14948,t458
p14948,u9770
p14949,t1039
p14949,t12992
p14949,t16042
p14949,t101
p14949,t526
p14949,t2625
p14949,u9770
p14950,t8
p14950,t61
p14950,t791
p14950,t264
p14950,t816
p14950,t56
p14950,t12564
p14950,t2970
p14950,t1370
p14950,t22594
p14950,u9771
p14951,t23335
p14951,t526
p14951,t2610
p14951,u9771
p14952,t526
p14952,t5147
p14952,t23265
p14952,t2148
p14952,t12025
p14952,t13415
p14952,t23521
p14952,u9771
p14953,t17428
p14953,t8607
p14953,t3033
p14953,t17429
p14953,t17430
p14953,t17431
p14953,t17432
p14953,t101
p14953,t17433
p14953,t17434
p14953,t7824
p14953,t17435
p14953,t12
p14953,t3
p14953,t9360
p14953,t526
p14953,t2244
p14953,t17436
p14953,t338
p14953,t337
p14953,u9771
p14954,t2729
p14954,t17422
p14954,t9055
p14954,t11194
p14954,t4253
p14954,t2701
p14954,t17423
p14954,t8190
p14954,t17424
p14954,t17425
p14954,t940
p14954,t2374
p14954,t1365
p14954,t17426
p14954,t101
p14954,t17427
p14954,t2762
p14954,t102
p14954,t526
p14954,t12
p14954,u9771
p14955,t526
p14955,t23236
p14955,t3379
p14955,u9771
p14956,t23522
p14956,t526
p14956,t70
p14956,t23523
p14956,u9771
p14957,t17460
p14957,t17461
p14957,t17462
p14957,t2518
p14957,t13342
p14957,t2516
p14957,t17463
p14957,t526
p14957,t101
p14957,t12
p14957,t2179
p14957,u9771
p14958,t8760
p14958,t8761
p14958,u9771
p14959,t2153
p14959,t526
p14959,t5616
p14959,t5777
p14959,t6974
p14959,t2489
p14959,u9772
p14960,t812
p14960,t421
p14960,t2183
p14960,t23524
p14960,t526
p14960,t1
p14960,t5970
p14960,u9772
p14961,t526
p14961,t23229
p14961,t2607
p14961,t23525
p14961,t23526
p14961,t23527
p14961,t4730
p14961,t23528
p14961,u9772
p14962,t23216
p14962,t526
p14962,t17064
p14962,t23529
p14962,t878
p14962,t23530
p14962,u9773
p14963,t10220
p14963,t23219
p14963,t526
p14963,t101
p14963,t19535
p14963,t23531
p14963,u9773
p14964,t23532
p14964,u9774
p14965,t14419
p14965,t1156
p14965,t1364
p14965,t2307
p14965,t23265
p14965,t526
p14965,t16677
p14965,t5056
p14965,t21595
p14965,u9775
p14966,t526
p14966,t22222
p14966,t2607
p14966,t2709
p14966,t5147
p14966,t23264
p14966,u9776
p14967,t1066
p14967,t23533
p14967,t526
p14967,t11550
p14967,t23217
p14967,u9776
p14968,t23534
p14968,t23535
p14968,t23536
p14968,t526
p14968,t2610
p14968,t4229
p14968,t23384
p14968,t23537
p14968,t23538
p14968,t23539
p14968,u9777
p14969,t526
p14969,t737
p14969,t736
p14969,t23540
p14969,t3084
p14969,t42
p14969,u9777
p14970,t4367
p14970,t22140
p14970,t14415
p14970,t1828
p14970,t23541
p14970,t23542
p14970,t1646
p14970,t23543
p14970,t1039
p14970,t526
p14970,t2359
p14970,t8399
p14970,t5056
p14970,t8498
p14970,u9778
p14971,t23544
p14971,t1923
p14971,t23228
p14971,u9778
p14972,t526
p14972,t23230
p14972,t22222
p14972,t175
p14972,t99
p14972,t23545
p14972,t23546
p14972,u9779
p14973,t9442
p14973,t526
p14973,t9445
p14973,u9779
p14974,t1579
p14974,t526
p14974,t23547
p14974,t17064
p14974,t8301
p14974,t2601
p14974,t2607
p14974,t2563
p14974,t23478
p14974,u9779
p14975,t10220
p14975,t2179
p14975,t1575
p14975,t790
p14975,t5074
p14975,t789
p14975,t840
p14975,u9779
p14976,t10511
p14976,t8209
p14976,t72
p14976,t2128
p14976,t1648
p14976,t653
p14976,t654
p14976,t109
p14976,t659
p14976,t1041
p14976,t14301
p14976,t23548
p14976,t8674
p14976,t5768
p14976,t23549
p14976,u9780
p14977,t2625
p14977,t14760
p14977,t23550
p14977,t23497
p14977,t526
p14977,u9781
p14978,t526
p14978,t23266
p14978,t23254
p14978,t23242
p14978,u9781
p14979,t13149
p14979,t526
p14979,t2625
p14979,t12992
p14979,u9782
p14980,t9219
p14980,t23551
p14980,t139
p14980,t167
p14980,t23552
p14980,t526
p14980,u9783
p14981,t14402
p14981,t101
p14981,t526
p14981,t6350
p14981,t2359
p14981,t1881
p14981,t14403
p14981,t14404
p14981,t14405
p14981,t14406
p14981,t2183
p14981,t11183
p14981,t2180
p14981,u9783
p14982,t526
p14982,t102
p14982,t23553
p14982,t960
p14982,t885
p14982,t9155
p14982,u9784
p14983,t7075
p14983,t2183
p14983,t6350
p14983,t14352
p14983,t23554
p14983,t14312
p14983,t23555
p14983,u9785
p14984,t526
p14984,t2622
p14984,t2610
p14984,t23236
p14984,u9785
p14985,t526
p14985,t14419
p14985,t13232
p14985,t5056
p14985,u9786
p14986,t526
p14986,t5288
p14986,t3379
p14986,t2975
p14986,t23556
p14986,t23557
p14986,u9787
p14987,t22222
p14987,t15
p14987,t23558
p14987,t604
p14987,t23559
p14987,t23560
p14987,t9442
p14987,u9788
p14988,t1924
p14988,t23561
p14988,t23562
p14988,t175
p14988,t23563
p14988,t17725
p14988,u9789
p14989,t604
p14989,t23434
p14989,t24
p14989,u9789
p14990,t2183
p14990,t14313
p14990,t2359
p14990,t23564
p14990,t1063
p14990,t23565
p14990,t1039
p14990,t8209
p14990,t4366
p14990,t23566
p14990,t1144
p14990,t9531
p14990,t706
p14990,t23567
p14990,t11973
p14990,t526
p14990,t6346
p14990,t1
p14990,u9789
p14991,t10220
p14991,t1575
p14991,t245
p14991,t1145
p14991,t526
p14991,t62
p14991,u9789
p14992,t526
p14992,t23568
p14992,t1373
p14992,t3173
p14992,t127
p14992,u9790
p14993,t23569
p14993,t526
p14993,t101
p14993,t23570
p14993,u9791
p14994,t526
p14994,t2813
p14994,t13281
p14994,t23224
p14994,t23571
p14994,t2179
p14994,u9792
p14995,t9442
p14995,t9445
p14995,t23572
p14995,t8137
p14995,t526
p14995,t8555
p14995,t23573
p14995,t17850
p14995,t23574
p14995,t940
p14995,t7557
p14995,t2194
p14995,t3023
p14995,t10310
p14995,t7559
p14995,t1410
p14995,t7561
p14995,t8809
p14995,t1550
p14995,u9793
p14996,t526
p14996,t10879
p14996,t2648
p14996,u9793
p14997,t526
p14997,t9531
p14997,t1284
p14997,u9793
p14998,t526
p14998,u9793
p14999,t4980
p14999,t23575
p14999,t23386
p14999,t23434
p14999,t526
p14999,u9793
p15000,t23230
p15000,t2093
p15000,t217
p15000,t216
p15000,u9793
p15001,t2183
p15001,t103
p15001,t1
p15001,t526
p15001,t6346
p15001,t3052
p15001,t2391
p15001,t23576
p15001,u9794
p15002,t141
p15002,t1579
p15002,t1300
p15002,t62
p15002,t119
p15002,u9795
p15003,t526
p15003,t16671
p15003,t2610
p15003,t23577
p15003,t13324
p15003,t11157
p15003,t23236
p15003,t2304
p15003,t2128
p15003,u9796
p15004,t23578
p15004,t12756
p15004,t6588
p15004,t6589
p15004,t526
p15004,t23579
p15004,t23580
p15004,u9797
p15005,t10040
p15005,t6963
p15005,t23581
p15005,t23582
p15005,t526
p15005,u9798
p15006,t175
p15006,t519
p15006,t23583
p15006,t10757
p15006,t526
p15006,t101
p15006,u9799
p15007,t23239
p15007,t526
p15007,u9799
p15008,t23584
p15008,t23585
p15008,t23586
p15008,u9800
p15009,t2120
p15009,t2117
p15009,t1
p15009,t1157
p15009,t11532
p15009,t101
p15009,t4104
p15009,t2095
p15009,t2168
p15009,t337
p15009,t338
p15009,t2
p15009,t526
p15009,u9800
p15010,t23587
p15010,t526
p15010,t2920
p15010,t2610
p15010,t23588
p15010,t23589
p15010,t8254
p15010,t12475
p15010,t2680
p15010,t482
p15010,t42
p15010,t23590
p15010,t23591
p15010,u9801
p15011,t23592
p15011,t526
p15011,t1126
p15011,t101
p15011,t3505
p15011,t298
p15011,t16042
p15011,t10220
p15011,u9801
p15012,t421
p15012,t526
p15012,t2638
p15012,t4040
p15012,t23593
p15012,t5918
p15012,t6994
p15012,t23217
p15012,t18291
p15012,t2137
p15012,t23594
p15012,t1462
p15012,u9802
p15013,t526
p15013,t2359
p15013,t18221
p15013,u9802
p15014,t2729
p15014,t2762
p15014,t9055
p15014,t11194
p15014,t17422
p15014,t17425
p15014,t101
p15014,t940
p15014,t2374
p15014,t526
p15014,t12
p15014,t23595
p15014,t23596
p15014,t23597
p15014,t23598
p15014,t4253
p15014,t23599
p15014,t3
p15014,t23600
p15014,t23601
p15014,u9802
p15015,t526
p15015,t3069
p15015,t2200
p15015,t2639
p15015,t23602
p15015,t5616
p15015,t2450
p15015,u9802
p15016,t23465
p15016,t764
p15016,t2545
p15016,u9803
p15017,t526
p15017,t14993
p15017,t23603
p15017,t1579
p15017,t15340
p15017,t2610
p15017,u9804
p15018,t2077
p15018,t8349
p15018,t1300
p15018,t9279
p15018,t526
p15018,t2625
p15018,t10220
p15018,t17770
p15018,t1041
p15018,t8350
p15018,t14416
p15018,t23293
p15018,t1362
p15018,t42
p15018,t807
p15018,t612
p15018,u9804
p15019,t10220
p15019,t1575
p15019,t790
p15019,t5074
p15019,t789
p15019,t2179
p15019,t840
p15019,u9804
p15020,t106
p15020,t2365
p15020,t12064
p15020,t1083
p15020,t653
p15020,t18007
p15020,t10325
p15020,u9804
p15021,t526
p15021,t23604
p15021,t3796
p15021,t1195
p15021,t25
p15021,t23434
p15021,t44
p15021,t3
p15021,t13
p15021,t637
p15021,t99
p15021,t19516
p15021,t960
p15021,t45
p15021,u9804
p15022,t526
p15022,t23605
p15022,t23606
p15022,u9805
p15023,t23384
p15023,t23607
p15023,t1145
p15023,u9805
p15024,t526
p15024,t62
p15024,t1353
p15024,t70
p15024,t71
p15024,t23306
p15024,t23219
p15024,u9806
p15025,t9442
p15025,t9445
p15025,t526
p15025,t23230
p15025,t23434
p15025,t23608
p15025,u9807
p15026,t3543
p15026,t23609
p15026,t6788
p15026,t23610
p15026,t23611
p15026,t23612
p15026,u9808
p15027,t103
p15027,t14352
p15027,t526
